Pending,Not Applicable,ML81548136,3145 TRISTIAN Avenue,625999,33,2,3,2,0,1036,4792,San Jose,55
Pending,Not Applicable,ML81522282,394 Olive Hill Drive,625000,64,3,2,2,1,1368,918,San Jose,10
Pending,Potential Short Sale / Lender Appr Required,ML81545940,1372 Woodman Court,625000,0,2,4,2,0,1703,6098.4,San Jose,47
Pending,Potential Short Sale / Lender Appr Required,ML81547211,3332 Selva Drive,625000,47,2,3,2,0,1532,6380,San Jose,49
Pending,Potential Short Sale / Lender Appr Required,ML81548344,4778 Lyric Lane,625000,0,2,4,2,0,1458,8001.97,San Jose,50
Pending,Court Confirmation May Be Req'd,ML81549446,415 Heath Street,625000,11,2,3,2,0,1160,5998.21,Milpitas,56
Pending,Not Applicable,ML81549542,1562 Galena Drive,625000,7,1,3,1,0,1000,6000,San Jose,40
Pending,Not Applicable,ML81550613,374 Staples Avenue,625000,10,2,4,2,0,1524,6851.99,San Jose,69
Active,Not Applicable,ML81562690,689 Chemeketa Drive,625000,7,2,3,2,0,1468,1803.38,San Jose,30
Active,Not Applicable,ML81562994,3532 Squeri Drive,625000,7,2,3,2,0,1092,8041.18,San Jose,40
Active,Not Applicable,ML81562070,549 Scottsville Court,624888,13,2,3,2,0,1281,3480.44,San Jose,37
Contingent,Not Applicable,ML81548465,3445 Vittoria Place,620000,17,3,3,2,1,1727,1132.56,San Jose,13
Pending,Potential Short Sale / Lender Appr Required,ML81548709,1256 Simonson Court,620000,5,3,4,2,1,2000,5998.21,San Jose,37
Active,Not Applicable,ML81561718,1989 Sumatra Avenue,620000,15,2,4,2,0,1618,5662.8,San Jose,51
Contingent,Not Applicable,ML81562264,445 Dixon Road,620000,9,1,3,1,0,900,6015.64,Milpitas,56
Active,Not Applicable,ML81561905,2677 Larch Court,620000,1,2,3,2,0,1377,5776.06,San Jose,38
Contingent,Not Applicable,ML81562325,1550 Technology Drive,619999,6,2,2,2,0,1264,1306.8,San Jose,11
Pending,Not Applicable,ML81548331,1923 Huxley Court,619000,9,2,2,1,1,1004,600,San Jose,34
Active,Not Applicable,ML81549041,67 Clareview Avenue,619000,26,2,2,1,1,1500,7886,San Jose,68
Pending,Not Applicable,ML81550982,496 Leland Avenue,619000,11,1,2,1,0,858,3996,San Jose,96
Pending,Not Applicable,ML81561556,231 Arbor Valley Drive,619000,7,2,3,2,0,1067,5998.21,San Jose,46
Active,Not Applicable,ML81562229,652 Encore Way,619000,13,2,2,2,0,925,1576.87,San Jose,24
Active,Not Applicable,ML81563636,3458 Rocky Mountain Drive,618888,4,2,3,2,0,1222,5000.69,San Jose,55
Pending,New Subdivision,ML81500565,22 Caspian Way,618747,25,3,3,2,1,2028,2695,Gilroy,0
Active,Not Applicable,ML81563415,8390 Riesling Way,618000,5,2,2,2,0,1571,3201.66,San Jose,38
Active,Not Applicable,ML81522683,6120 Montgomery Court,617900,110,2,2,2,0,1520,2099,San Jose,42
Pending,Not Applicable,ML81548967,7806 Prestwick Circle ,615000,28,2,2,2,0,1490,,San Jose,27
Pending,Potential Short Sale / Lender Appr Required,ML81472655,1324 Olympic Drive,610000,1426,2,4,2,0,1732,5670,Milpitas,46
Pending,New Subdivision,ML81513280,21 Lusitano Way,610000,7,3,4,2,1,2071,3927,Gilroy,0
Contingent,Not Applicable,ML81550320,2509 Heron Court,610000,14,3,2,2,1,1270,1270,San Jose,10
Pending,Not Applicable,ML81562237,550 Ortega Avenue,610000,9,1,1,1,0,850,1001.88,Mountain View,24
Active,Not Applicable,ML81563259,3596 Klaus Drive,610000,6,3,3,2,1,1625,2404.51,San Jose,30
Active,Not Applicable,ML81564128,127 Lusitano Way,610000,0,3,4,2,1,2246,3707,Gilroy,2
Contingent,Not Applicable,ML81546202,9033 Church Street,609900,21,2,3,2,0,1542,5699,Gilroy,8
Pending,Not Applicable,ML81515435,119 Palomino Place,609000,122,3,3,2,1,2071,3686,Gilroy,0
Contingent,REO / Bank Owned Property,ML81548998,1128 Quail Run Court,605000,11,2,3,2,0,1420,1224.04,San Jose,35
Contingent,Not Applicable,ML81549381,1104 Waterton Lane,605000,14,2,2,2,0,1444,1576.87,San Jose,37
Contingent,Not Applicable,ML81521691,609 Lakehaven Terrace,600000,9,2,2,1,1,1281,825,Sunnyvale,36
Pending,Not Applicable,ML81561714,151 Buckingham Drive,600000,11,2,2,2,0,1260,1258.88,Santa Clara,47
Active,Potential Short Sale / Lender Appr Required,ML81563678,2801 Lavender Terrace,600000,4,3,4,3,0,1929,1759.82,San Jose,8
Active,Not Applicable,ML81546928,968 Warburton Avenue,599999,99,1,2,1,0,614,3001.28,Santa Clara,101
Pending,Not Applicable,ML81550008,567 Habbitts Court,599999,55,2,4,2,0,1139,5993.86,San Jose,37
Contingent,Not Applicable,ML81550231,531 Beth Drive,599999,22,2,4,2,0,1241,6138,San Jose,56
Pending,Not Applicable,ML81547066,750 Excalibur Drive,599998,13,2,4,2,0,1242,13259.66,San Jose,57
Pending,New Subdivision,ML81501908,15 Angra ,599990,21,3,3,2,1,1880,2880,Gilroy,0
Active,Not Applicable,ML81517951,1477 Mcginness Avenue,599950,145,2,3,2,0,1015,4986,San Jose,60
Contingent,Not Applicable,ML81550203,1517 Eden Avenue,599950,7,2,3,2,0,1232,2178,San Jose,50
Pending,Not Applicable,ML81550489,1011 E Mission Street,599950,8,2,4,2,0,1405,5700,San Jose,39
Active,Not Applicable,ML81550618,714 River Falls Drive,599950,10,2,3,2,0,1442,5952,San Jose,45
Pending,Not Applicable,ML81561387,2026 Foxhall Loop,599950,7,2,2,1,1,1004,601.13,San Jose,32
Active,Not Applicable,ML81563563,1105 Whirlow Place,599950,5,2,3,2,0,1040,2016.83,San Jose,39
Active,Auction,ML81521982,365 N 11th Street,599900,120,2,3,2,0,1232,6316,San Jose,114
Pending,Not Applicable,ML81548505,11 Takko Machi Lane,599500,30,3,3,2,1,1679,2820,Gilroy,1
Active,Not Applicable,ML81550377,6530 Croy Road,599500,26,1,2,1,0,1176,48351,Morgan Hill,47
Pending,Not Applicable,ML81516354,21404 Madrone Drive,599000,102,3,5,3,0,4123,46042,Los Gatos,95
Pending,Not Applicable,ML81519828,2311 Samoa Way,599000,7,2,4,2,0,1283,5466,San Jose,51
Pending,Not Applicable,ML81534149,121 5th Street,599000,88,3,3,3,0,1846,4400,Gilroy,14
Pending,Not Applicable,ML81534358,1314 Becket Drive,599000,41,2,3,2,0,1406,5974,San Jose,48
Pending,Not Applicable,ML81548772,118 Cochrane Road,599000,7,4,3,3,1,1929,1650,Morgan Hill,3
Pending,Not Applicable,ML81548897,6344 Holly Gillingham Lane,599000,12,3,3,3,0,1318,1001.88,San Jose,20
Active,Court Confirmation May Be Req'd,ML81546232,7235 Princevalle Street,599000,1,3,4,2,1,2059,6930,Gilroy,40
Pending,Not Applicable,ML81550243,7360 Carmel Street,599000,5,2,3,2,0,1745,8258.98,Gilroy,67
Active,Not Applicable,ML81550409,470 N Winchester Boulevard,599000,22,3,2,2,1,1254,2703,Santa Clara,37
Pending,Not Applicable,ML81550495,2637 Yerba Vista Court,599000,7,2,3,2,0,1216,797.15,San Jose,28
Active,Not Applicable,ML81550621,581 Leigh Avenue,599000,657,1,2,1,0,1190,5712,San Jose,66
Pending,Not Applicable,ML81561368,1315 Daniel Court,599000,13,3,2,2,1,1223,1176,Milpitas,31
Active,Not Applicable,ML81561369,198 S Cragmont Avenue,599000,19,2,3,2,0,1056,7000.09,San Jose,81
Active,Not Applicable,ML81562443,2638 Othello Avenue,599000,12,2,4,1,1,1120,5000.69,San Jose,56
Active,Not Applicable,ML81562519,329 Ribbonwood Avenue,599000,11,3,3,2,1,1378,2016.83,San Jose,18
Active,Not Applicable,ML81562536,161 KAYAK Drive,599000,11,2,3,2,0,1263,5601.82,San Jose,55
Contingent,Not Applicable,ML81562630,7106 Golf Course Lane,599000,7,3,3,2,1,1656,2112.66,San Jose,45
Active,Not Applicable,ML81563112,4097 Forestbrook Way,599000,7,2,4,2,0,1220,8712,San Jose,43
Active,Not Applicable,ML81563288,1747 Vollmer Way,599000,6,2,4,2,0,1658,6477,San Jose,69
Active,Not Applicable,ML81564018,6321 Island Pine Way,599000,1,3,2,2,1,1293,1001.88,San Jose,20
Contingent,Not Applicable,ML81561307,598 Oldbrook Court,598999,8,2,4,2,0,1220,6600,San Jose,43
Pending,Not Applicable,ML81547922,308 Morning Star Drive,598888,6,2,3,2,0,1389,1224,San Jose,19
Pending,Not Applicable,ML81548171,515 Marble Arch Avenue,598888,8,3,2,2,1,1104,1104,San Jose,16
Active,Not Applicable,ML81564043,542 Sally Garden ,598888,1,3,2,2,1,1142,842,San Jose,4
Contingent,New Subdivision,ML81545548,211 Lusitano Way,598000,17,3,3,2,1,2028,2800,Gilroy,0
Pending,Not Applicable,ML81550412,7624 Los Padres Court,598000,11,2,4,2,0,1839,7213.54,Gilroy,41
Pending,Not Applicable,ML81550830,623 Marble Arch Avenue,598000,10,3,2,2,1,1104,1102.07,San Jose,16
Pending,Not Applicable,ML81551038,255 S Rengstorff Avenue,598000,7,1,2,1,0,935,1395,Mountain View,51
Pending,Not Applicable,ML81562124,2975 Betsy Way,598000,6,2,3,2,0,1008,5240,San Jose,54
Pending,Not Applicable,ML81549271,199 N 12th Street,597000,6,2,2,2,0,824,3240,San Jose,112
Pending,Not Applicable,ML81520623,236 S Cragmont Avenue,595000,92,1,3,1,0,1064,8235,San Jose,62
Contingent,Not Applicable,ML81549681,372 Union Avenue,595000,8,2,2,2,0,1065,1000,Campbell,32
Contingent,Not Applicable,ML81549796,2384 Leptis Circle,595000,5,3,3,2,1,1716,1660,Morgan Hill,30
Contingent,Not Applicable,ML81550133,349 Raymond Avenue,595000,12,2,3,2,0,1289,4000,San Jose,85
Contingent,,ML81561862,633 Larch ,595000,7,1,3,1,0,980,6592,Milpitas,56
Pending,REO / Bank Owned Property,ML81545180,575 E Julian Street,593900,41,2,3,2,0,1532,8556,San Jose,107
Contingent,Not Applicable,ML81549399,17452 Hoot Owl Way,590000,29,1,1,1,0,810,9147,Morgan Hill,61
Pending,Not Applicable,ML81548528,1860 Deep Creek Court,589999,9,3,3,2,1,1720,2075,San Jose,34
Active,Not Applicable,ML81563672,499 Feldspar Drive,589950,9,2,3,2,0,1029,5501.63,San Jose,57
Active,Not Applicable,ML81562431,10111 Bedford Street,589900,9,2,3,2,0,1314,4992,San Jose,63
Contingent,Not Applicable,ML81522936,2519 Brenford Drive,589888,51,2,3,2,0,1176,4949,San Jose,37
Active,Not Applicable,ML81564089,"2914 Lambeth ct,  San jose CA 95132 ",589888,1,3,4,2,1,1452,1694,San Jose,40
Pending,Not Applicable,ML81521517,20 S 2nd Street,589000,52,2,2,2,0,1203,1307,San Jose,8
Contingent,Not Applicable,ML81561458,4734 Clear River Court,589000,7,3,3,2,1,1441,1607.36,San Jose,39
Pending,Not Applicable,ML81561599,357 N 8th Street,589000,9,2,3,1,1,1367,7800,San Jose,66
Pending,Not Applicable,ML81562376,8539 Kelton Drive,589000,9,2,3,2,0,1404,6000,Gilroy,31
Active,Not Applicable,ML81562378,3840 Honolulu Drive,588888,12,2,3,2,0,1200,5353.52,San Jose,56
Pending,Not Applicable,ML81549377,1835 Camino Leonor ,588000,7,2,1,1,1,1415,1498,San Jose,10
Pending,Not Applicable,ML81546360,2488 S Alferd Way,586000,24,2,4,2,0,1353,5663,San Jose,45
Pending,Not Applicable,ML81533620,1640 Marsh Street,585000,46,3,5,3,0,1480,5227,San Jose,55
Active,Not Applicable,ML81545595,1832 Lanai Avenue,585000,56,2,3,2,0,1040,5301.25,San Jose,56
Active,Not Applicable,ML81548352,2792 Buena Point Court,585000,25,2,2,2,0,843,1210.97,San Jose,28
Active,Not Applicable,ML81546114,460 Auburn Way,585000,42,2,2,1,1,1099,548.86,San Jose,46
Contingent,Not Applicable,ML81548722,4958 Red Creek Drive,585000,0,3,3,2,1,1452,1272,San Jose,31
Contingent,Not Applicable,ML81561578,3282 Whitesand Court,585000,15,1,3,1,0,892,4950,San Jose,32
Pending,Not Applicable,ML81562434,439 Alberto Way,585000,7,2,2,2,0,1136,,Los Gatos,38
Contingent,Not Applicable,ML81562547,7091 Santa Teresa Boulevard,585000,8,3,3,2,1,1656,2112,San Jose,45
Active,Not Applicable,ML81563037,1125 Hacienda Drive,582500,7,2,4,2,0,1570,7139.48,Gilroy,43
Pending,Not Applicable,ML81486024,20 S 2nd Street,580000,165,1,1,1,0,665,,San Jose,8
Active,Not Applicable,ML81521516,20 S 2nd Street,580000,86,2,2,2,0,1170,1307,San Jose,8
Pending,Not Applicable,ML81549058,3028 Ironside Court,580000,3,3,4,2,1,1452,1694,San Jose,40
Pending,Not Applicable,ML81550736,2212 Annona Avenue,580000,11,2,4,2,0,1513,6298.78,San Jose,51
Pending,Not Applicable,ML81561358,1550 Technology Drive,580000,9,2,2,2,0,1133,1133,San Jose,11
Pending,Not Applicable,ML81562672,1057 Clark Way,580000,8,3,4,2,1,1717,7021.87,Gilroy,37
Active,Not Applicable,ML81562483,10133 Singleton Road,579900,11,1,2,1,0,1118,9148,San Jose,65
Pending,Not Applicable,ML81546687,7644 Los Padres Court,579888,27,2,3,2,0,1424,7215,Gilroy,41
Pending,Not Applicable,ML81550839,4621 Columbia River Court,579888,9,3,3,2,1,1441,1607.36,San Jose,43
Active,Court Confirmation May Be Req'd,ML81548844,1160 3rd Street,579000,39,2,3,2,0,1424,7140,Gilroy,43
Pending,Not Applicable,ML81549461,3015 Senter Road,579000,12,2,3,2,0,1593,5248.98,San Jose,56
Pending,Not Applicable,ML81561423,1090 S 7th Street,579000,11,1,3,1,0,1070,5980.79,San Jose,115
Pending,Not Applicable,ML81562449,1059 Alta Mira Drive,579000,9,2,2,2,0,1012,1768.54,Santa Clara,45
Contingent,Not Applicable,ML81561381,2956 Rock River Court,578898,15,2,3,2,0,1152,7148.2,San Jose,41
Pending,Not Applicable,ML81472371,1529 Adrian Way,578000,276,3,4,3,0,1946,5674,San Jose,49
Contingent,Not Applicable,ML81534185,38 N Almaden Boulevard,575000,88,1,1,1,0,868,164,San Jose,7
Pending,Not Applicable,ML81546320,1347 Fairway Entrance Drive,575000,34,2,2,2,0,1093,1123.85,San Jose,29
Pending,Not Applicable,ML81546439,10325 Serrano Avenue,575000,37,2,4,2,0,1359,5100.88,San Jose,65
Contingent,Not Applicable,ML81547605,2628 Brahms Avenue,575000,20,1,3,1,0,1043,5000,San Jose,56
Contingent,Not Applicable,ML81548231,448 El Cajon Drive,575000,24,2,4,2,0,1372,5000.69,San Jose,57
Contingent,Not Applicable,ML81549218,8028 Pinot Noir ,575000,5,2,2,2,0,1497,,San Jose,37
Contingent,Not Applicable,ML81550354,46 W Julian Street,575000,21,1,1,1,0,1376,435.6,San Jose,12
Contingent,Not Applicable,ML81561525,625 Serenade Way,575000,5,2,3,2,0,1353,5000.69,San Jose,58
Active,Not Applicable,ML81562363,17250 Torrey Court,575000,8,2,3,1,1,1252,6700,Morgan Hill,59
Active,Not Applicable,ML81562779,760 Welburn Avenue,575000,8,2,4,2,0,1463,5998.21,Gilroy,54
Active,Not Applicable,ML81534458,891 W California Avenue ,574900,71,2,2,1,1,760,2003.76,Sunnyvale,32
Pending,Not Applicable,ML81561771,450 Jerome Street,574875,6,2,3,2,0,1597,6750,San Jose,106
Contingent,Not Applicable,ML81562628,7156 Calero Hills Court,574000,9,3,3,3,0,1674,2060.39,San Jose,40
Active,Not Applicable,ML81548761,490 Auburn Way,570000,220,2,2,1,1,1099,550,San Jose,46
Contingent,Not Applicable,ML81561301,4832 LAKEBIRD Place,569950,15,1,2,1,0,938,1980,San Jose,32
Contingent,Not Applicable,ML81561450,1710 Barberry Lane,569950,10,2,3,2,0,1084,3920.4,San Jose,37
Active,Not Applicable,ML81550946,150 Lindo Lane,569900,21,1,2,1,0,948,11369.16,Morgan Hill,67
Pending,Not Applicable,ML81550564,2069 Nottoway Avenue,569500,11,2,3,2,0,1167,5998.21,San Jose,38
Pending,Not Applicable,ML81521266,17577 Calle Del Sol ,569000,79,2,3,2,0,1470,6072,Morgan Hill,21
Active,Not Applicable,ML81548417,1468 Hopkins Drive,569000,42,2,3,2,0,1119,5663,San Jose,57
Active,Not Applicable,ML81549979,1840 Arroyo De Platina ,569000,28,2,3,2,0,1129,3400,San Jose,34
Active,Not Applicable,ML81550930,6950 Gregorich Drive,569000,21,3,3,3,0,1377,1177,San Jose,24
Pending,Not Applicable,ML81562220,4636 Columbia River Court,569000,8,3,3,2,1,1441,1607.36,San Jose,43
Pending,Not Applicable,ML81561552,2250 Monroe Street,568888,7,2,2,2,0,913,914.76,Santa Clara,29
Pending,Not Applicable,ML81546933,2363 Bambi Lane,568000,19,2,4,2,0,1120,5000.69,San Jose,57
Pending,Not Applicable,ML81549613,1793 Battersea Court,568000,10,3,4,2,1,1474,1067.22,San Jose,41
Pending,Potential Short Sale / Lender Appr Required,ML81512178,2668 Hutchings Drive,567000,124,3,4,2,1,2000,3408,San Jose,9
Active,Not Applicable,ML81561445,2562 Yerba Bank Court,565000,17,2,2,2,0,936,,San Jose,28
Contingent,Not Applicable,ML81561506,658 N 12th Street,565000,8,1,2,1,0,748,5649.73,San Jose,112
Active,Not Applicable,ML81563965,350 E Mission Street,565000,1,2,1,1,1,1077,727.45,San Jose,15
Pending,Not Applicable,ML81545549,3552 Squeri Drive,560000,27,2,4,2,0,1424,7841,San Jose,39
Pending,Not Applicable,ML81549324,2201 The Alameda ,559999,9,2,2,1,1,1555,1498.46,Santa Clara,35
Active,Not Applicable,ML81550116,6160 Thicket Way,559988,27,3,2,2,1,1293,1000,San Jose,20
Active,Not Applicable,ML81563326,3007 Murtha Drive,559900,6,2,3,2,0,1225,5320,San Jose,60
Pending,Not Applicable,ML81550010,547 Baltic Way,559888,15,2,4,1,1,1323,5501.63,San Jose,57
Pending,Not Applicable,ML81548029,2328 Tolbert Court,559168,13,2,4,2,0,1139,6194.23,San Jose,38
Pending,Not Applicable,ML81485897,2131 Bayhaven Drive,559000,102,2,3,2,0,1232,5606,San Jose,53
Contingent,Not Applicable,ML81534842,1755 DUFFY Way,558000,84,3,3,3,0,1428,3500,San Jose,33
Pending,Not Applicable,ML81550446,785 N Fair Oaks Avenue,558000,5,1,2,1,0,926,958.32,Sunnyvale,44
Active,Potential Short Sale / Lender Appr Required,ML81500233,4559 Powderborn Court,555000,143,3,3,2,1,1441,1607,San Jose,42
Pending,Not Applicable,ML81519395,1344 Sandalwood Court,555000,91,2,3,2,0,1145,7452,San Jose,58
Pending,Not Applicable,ML81517364,1412 HOLLY HILL Drive,550000,98,2,3,2,0,1425,5227,San Jose,51
Pending,Not Applicable,ML81520773,1031 Clyde Avenue,550000,4,2,3,2,0,1266,1208,Santa Clara,36
Pending,REO / Bank Owned Property,ML81533384,264 N Whisman Road,550000,9,1,2,1,0,1087,3135,Mountain View,37
Contingent,Not Applicable,ML81547618,537 Jackson Street,550000,26,1,2,1,0,725,5617,San Jose,61
Active,Not Applicable,ML81563556,2123 BAYHAVEN Drive,549999,5,2,4,2,0,1203,5665,San Jose,54
Contingent,Not Applicable,ML81546022,175 Yasou Demas Way,549988,54,3,2,2,1,1293,1001.88,San Jose,20
Pending,Not Applicable,ML81550293,88 Bush Street,549950,10,2,1,1,1,841,897.34,San Jose,8
Active,Not Applicable,ML81563892,531 Hoover Court,549950,2,3,4,2,1,1838,3962,Gilroy,13
Active,Not Applicable,ML81564071,1180 Palm Street,549950,1,2,2,2,0,1000,5536.48,San Jose,93
Pending,Not Applicable,ML81549894,1673 Branham Park Place,549900,16,2,2,2,0,1020,1123.85,San Jose,29
Contingent,Not Applicable,ML81562670,999 W Evelyn Terrace,549900,7,1,1,1,0,822,2750,Sunnyvale,40
Active,Not Applicable,ML81562874,1550 Technology Drive,549888,8,2,2,2,0,1264,1264,San Jose,11
Active,Not Applicable,ML81563578,3169 Everdale Drive,549888,5,2,4,2,0,1538,6000,San Jose,45
Active,Not Applicable,ML81562715,1734 Margaret Street,549880,8,2,4,2,0,1493,6477.37,San Jose,69
Pending,Not Applicable,ML81546644,367 Manzanita Court,549800,26,2,3,2,0,1215,3327.98,Milpitas,50
Active,Not Applicable,ML81561447,3314 Landess Avenue,549800,18,2,3,1,1,1130,816,San Jose,46
Contingent,Not Applicable,ML81517633,2674 Aida Avenue,549000,72,2,4,2,0,1120,5044,San Jose,55
Pending,Not Applicable,ML81547668,8273 Gaunt Avenue,549000,16,2,3,2,0,1102,6098,Gilroy,46
Contingent,Not Applicable,ML81549115,639 Berryessa Road,549000,12,2,3,2,0,1224,1224.04,San Jose,9
Pending,Not Applicable,ML81549431,4625 Adobe River Court,549000,8,3,3,2,1,1441,1742.4,San Jose,43
Pending,Not Applicable,ML81549498,431 El Cerrito Way,549000,20,2,4,2,0,1640,9731.3,Gilroy,63
Pending,Not Applicable,ML81549770,3901 Lick Mill Boulevard,549000,10,1,1,1,0,834,832,Santa Clara,11
Active,Not Applicable,ML81549930,435 Kennedy Court,549000,28,2,3,2,0,1120,5985.14,Gilroy,45
Active,Not Applicable,ML81550855,1902 Terilyn Avenue,549000,21,3,4,3,0,1306,5000.69,San Jose,57
Pending,Not Applicable,ML81561857,785 N Fair Oaks Avenue,549000,8,1,2,1,0,926,960,Sunnyvale,44
Pending,Not Applicable,ML81561512,1744 Deer Creek Court,549000,0,3,4,2,1,1780,2073.46,San Jose,43
Active,Not Applicable,ML81563211,20 Ryland Park Drive,549000,6,2,1,1,1,950,718.74,San Jose,15
Active,Not Applicable,ML81563501,657 Easton Drive,549000,5,2,3,2,0,1271,3960,San Jose,35
Active,Not Applicable,ML81564097,5852 Bridgeport Lake Way,549000,1,2,2,2,0,1002,,San Jose,28
Pending,,ML81546943,7916 Kipling Circle,548888,22,3,3,2,1,1684,2400.16,Gilroy,11
Contingent,Not Applicable,ML81548321,1445 Fruitdale Avenue,548888,10,2,2,2,0,1170,892.98,San Jose,8
Pending,Not Applicable,ML81548841,5380 PALM GROVE Court,548888,14,3,4,2,1,1452,,San Jose,46
Contingent,Not Applicable,ML81548817,2828 Buena Knoll Court,548000,10,2,2,2,0,1050,1210.97,San Jose,28
Pending,Not Applicable,ML81549084,557 Independence ,548000,27,2,3,2,0,1392,4356,San Jose,27
Pending,Not Applicable,ML81549202,7832 Dickens Way,548000,7,3,3,2,1,1684,2400,Gilroy,11
Pending,Not Applicable,ML81549089,2337 Mabury Road,545888,8,2,3,1,1,1342,1542.02,San Jose,40
Active,Not Applicable,ML81563957,730 Tennyson Drive,545888,1,3,3,2,1,1497,3000,Gilroy,11
Contingent,Not Applicable,ML81548928,341 Creekwood Court,545000,23,3,2,2,1,1613,1692,Morgan Hill,29
Active,Not Applicable,ML81563860,1240 Pappani Drive,545000,3,2,3,2,0,1216,6400,Gilroy,48
Pending,Not Applicable,ML81549489,88 Bush Street,543000,7,2,1,1,1,841,476,San Jose,8
Pending,Potential Short Sale / Lender Appr Required,ML81500346,2777 Ophelia Avenue,542295,31,3,4,2,1,1606,5388,San Jose,54
Active,Not Applicable,ML81563917,5439 Colony Green Drive,540000,1,3,2,2,1,1294,435,San Jose,32
Pending,Not Applicable,ML81547126,2179 Nassau Drive,539950,1,2,3,2,0,1040,5000,San Jose,56
Active,Not Applicable,ML81562305,439 Carpentier Way,539888,12,3,3,2,1,1439,1389.56,San Jose,12
Active,Not Applicable,ML81563676,1928 Waterloo Court,539800,4,2,3,1,1,1176,879.91,San Jose,46
Pending,Not Applicable,ML81550549,1101 S Main Street,539500,17,2,2,2,0,977,435.6,Milpitas,9
Contingent,Not Applicable,ML81548885,503 Nerdy Avenue,539000,10,2,3,2,0,1113,4965.84,San Jose,58
Pending,Not Applicable,ML81551105,2266 Almaden Road,539000,9,2,2,2,0,1163,1232.75,San Jose,37
Pending,Not Applicable,ML81561517,1764 Barberry Lane,539000,12,2,3,2,0,1084,3693.89,San Jose,37
Pending,Not Applicable,ML81562261,3298 Kimber Court,539000,9,2,2,2,0,1193,1598.65,San Jose,39
Contingent,Not Applicable,ML81561611,1925 Edgestone Circle,538888,13,2,3,2,0,1360,4557,San Jose,36
Pending,Not Applicable,ML81549828,1101 S Main Street,538000,9,2,2,2,0,1013,435.6,Milpitas,9
Active,Not Applicable,ML81561597,725 Renz ,538000,17,2,3,2,0,1477,14177,Gilroy,46
Pending,Not Applicable,ML81561872,2250 Monroe Street,538000,8,2,2,2,0,946,945.25,Santa Clara,29
Pending,Not Applicable,ML81533929,1647 Mcginness Avenue,535000,64,2,3,2,0,1120,5000,San Jose,55
Contingent,Not Applicable,ML81549849,1757 Schulte Drive,535000,11,1,4,1,0,1173,6220.37,San Jose,61
Contingent,Not Applicable,ML81562281,787 Kaufmann Court,535000,7,2,3,2,0,1354,6000,San Jose,61
Active,Not Applicable,ML81563416,18013 Hillwood Lane,535000,5,3,2,2,1,1733,1790.32,Morgan Hill,32
Pending,Not Applicable,ML81547664,7361 Carmel Street,534000,25,1,3,1,0,1516,9177,Gilroy,65
Pending,Potential Short Sale / Lender Appr Required,ML81534752,5981 Snell Avenue,530000,11,2,3,2,0,1208,6480,San Jose,35
Pending,Not Applicable,ML81548360,1132 Capri Drive,530000,9,2,1,1,1,1020,930,Campbell,35
Active,Not Applicable,ML81549418,10241 Dale Drive,530000,33,1,3,1,0,997,4599.94,San Jose,65
Active,Not Applicable,ML81562597,3423 Youngs Circle ,530000,11,2,4,2,0,1148,3710,San Jose,44
Active,Not Applicable,ML81551179,4301 Alum Rock Avenue,529950,20,1,2,1,0,946,5000.69,San Jose,96
Active,Not Applicable,ML81563865,6954 Gregorich Drive,529900,2,3,3,2,1,1129,566.28,San Jose,24
Pending,Not Applicable,ML81549473,3860 Dottielyn Avenue,529000,10,2,4,2,0,1215,5100,San Jose,57
Pending,Not Applicable,ML81550866,3037-B Kaiser Dr # B ,529000,15,2,2,1,1,1097,,Santa Clara,36
Active,Not Applicable,ML81562116,3232 Rocky Water Lane,529000,9,2,3,2,0,1582,,San Jose,32
Pending,Not Applicable,ML81546197,1445 Fruitdale Avenue,528888,7,2,2,2,0,1193,894,San Jose,7
Active,Not Applicable,ML81563224,584 Coyote Road,528000,6,2,3,2,0,1137,4909,San Jose,58
Pending,Not Applicable,ML81546900,6921 Rodling Drive,525999,12,3,3,2,1,1129,435.6,San Jose,24
Pending,Potential Short Sale / Lender Appr Required,ML81427581,354 MENKER Avenue,525000,32,1,2,1,0,1220,6570,San Jose,94
Pending,Potential Short Sale / Lender Appr Required,ML81516177,332 Hull Avenue,525000,95,1,2,1,0,780,5510,San Jose,68
Contingent,Not Applicable,ML81516821,661 W 10th Street,525000,127,2,3,2,0,1144,6970,Gilroy,56
Active,Not Applicable,ML81522440,166 E Humboldt Street,525000,101,1,2,1,0,1200,4793,San Jose,95
Pending,Not Applicable,ML81548909,3468 Verdi Drive,525000,7,2,3,2,0,1110,5349.17,San Jose,57
Pending,Not Applicable,ML81549995,1748 Tampa Way,525000,8,2,3,2,0,1121,5401.44,San Jose,57
Contingent,Not Applicable,ML81562121,1491 De Rose Way,525000,8,3,2,2,1,1224,609.84,San Jose,40
Active,Not Applicable,ML81563649,4557 Powderborn Court,524850,4,3,3,2,1,1441,1607.36,San Jose,43
Contingent,Not Applicable,ML81550225,4785 Pine Forest Lane,521000,9,2,2,2,0,1063,,San Jose,29
Pending,Not Applicable,ML81521882,2669 Othello Avenue,520000,63,2,3,1,1,1295,4982,San Jose,55
Pending,Potential Short Sale / Lender Appr Required,ML81547346,234 Ridge Vista Avenue,520000,0,6,8,5,1,3487,7601.22,San Jose,64
Active,Potential Short Sale / Lender Appr Required,ML81549379,5485 Mesa Road,520000,33,2,3,2,0,1696,7139.48,Gilroy,38
